TMDB984,movie,Dirty Harry,,,1971,Mission Dolores Park (Mission District),The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,,53
TMDB1921,movie,Sweet November,,,2001,Mission Dolores Park (Mission District),Warner Bros. Pictures,Warner Bros. Pictures,Pat O'Connor,Paul Yurick,Keanu Reeves,Charlize Theron,,53
TMDB426,movie,Vertigo,,,1958,Mission San Juan Bautista (2nd and Mariposa Streets),Alfred J. Hitchcock Productions,Paramount Pictures,Alfred Hitchcock,Alec Coppel,James Stewart,Kim Novak,Barbara Bel Geddes,53
TMDB57774,tv,Looking,2,210,2015,Mission Street at 22nd Street,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett,53
TMDB57774,tv,Looking,,,2014,Muddy Waters Coffee House,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,53
TMDB87733,movie,Vegas in Space,,,1992,Project Artaud (Florida Street),Troma Entertainment,MCA/Universal Home Video,Phillip R. Ford,Doris Fish,Doris Fish,Miss X,Ginger Quest,53
TMDB61664,tv,Sense8,1,,2015,S. Van Ness,"Unpronounceable Productions, LLC",Netflix,The Wachowskis,The Wachowskis,Jamie Clayton,,,53
TMDB57774,tv,Looking,,,2014,St. Francis Fountain,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,53
TMDB81349,tv,DEVS,,,2020,Sycamore Alley,Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,53
TMDB87235,movie,Crackers,,,1984,Valencia and 20th Streets,Universal Pictures,Universal Pictures,Louis Malle,Jeffrey Fiskin,Donald Sutherland,Jack Warden,Sean Penn,53
TMDB18745,tv,Tales of the City,,,2019,Valencia between Liberty and 21st St,Universal Television LLC,Netflix,"Alan Poul, Silas Howard, Stacie Passon","Armistead Maupin, Lauren Morelli, Hansol Jung, Marcus Gardley",Laura Linney,Ellen Page,Murray Bartlett,53
TMDB57774,tv,Looking,,,2014,Valencia between 16th and 17th St,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,53
TMDB250124,movie,The Diary of a Teenage Girl,,,2015,Victoria Theatre,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,53
TMDB44235,tv,Red Widow,,,2013,York and 24th St.,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,53
TMDB340793,tv,Chance,1,110,2016,1001 Potrero Avenue,TVM Productions,HULU,Alexandra Cunningham and Kem Nunn,Michael Lehmann,Hugh Laurie,Gretchen Mol,Ethan Suplee,54
TMDB10443,movie,Fearless,,,1993,1001 Potrero Avenue,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez,54
TMDB11472,movie,Nine Months,,,1995,1001 Potrero Avenue,1492 Pictures,Twentieth Century Fox Film Corp.,Chris Columbus,Chris Columbus,Hugh Grant,Julianne Moore,Robin Williams,54
TMDB10651,movie,The Dead Pool,,,1988,1001 Potrero Avenue,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,54
TMDB916,movie,Bullitt,,,1968,1001 Potrero Avenue,"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,54
TMDB24750,movie,Time After Time,,,1979,1001 Potrero Avenue,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,Malcolm McDowell,Mary Steenburgen,David Warner,54
TMDB60129,tv,Murder in the First,2,,2015,1059 Texas Street,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,54
TMDB60129,tv,Murder in the First,2,,2015,1243 19th Street,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,54
TMDB620725,movie,Jexi,,,2019,1315 18th Street,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,54
TMDB1921,movie,Sweet November,,,2001,1315 18th Street,Warner Bros. Pictures,Warner Bros. Pictures,Pat O'Connor,Paul Yurick,Keanu Reeves,Charlize Theron,,54
TMDB623273,movie,Women is Losers,,,2021,1336 Rhode Island St,Look at the Moon Pictures,,Lissette Feliciano,Lissette Feliciano,Lorenza Izzo,Simu Liu,Liza Weil,54
TMDB620725,movie,Jexi,,,2019,135 Mississippi St,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,54
TMDB38921,movie,Burglar,,,1987,1400 18th Street,Warner Bros. Pictures,Warner Bros. Pictures,Hugh Wilson,Joseph Loeb III,Whoopi Goldberg,Bobcat Goldwait,,54
TMDB1921,movie,Sweet November,,,2001,1400 18th Street,Warner Bros. Pictures,Warner Bros. Pictures,Pat O'Connor,Paul Yurick,Keanu Reeves,Charlize Theron,,54
TMDB340793,tv,Chance,1,104,2016,15th St. between Vermont and Kansas,TVM Productions,HULU,Carl Franklin,Peter Elkoff,Hugh Laurie,Gretchen Mol,Ethan Suplee,54
TMDB87101,movie,Terminator Genisys,,,2015,16th and Utah,T5 Productions LLC,Paramount Pictures,Alan Taylor,James Cameron,Arnold Schwarzenegger,Jason Clarke,,54
TMDB61664,tv,Sense8,1,,2015,16th St.,"Unpronounceable Productions, LLC",Netflix,The Wachowskis,The Wachowskis,Jamie Clayton,,,54
TMDB340793,tv,Chance,1,103,2016,17th and Arkansas,TVM Productions,HULU,Michael Lehmann,Kem Nunn,Hugh Laurie,Gretchen Mol,Ethan Suplee,54
TMDB81349,tv,DEVS,,,2020,18th between Connecticut and Arkansas St,Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,54
TMDB451915,movie,Beautiful Boy,,,2018,18th St at San Bruno Ave.,Big Indie Pictures,Amazon Studios,Felix van Groeningen,Luke Davies,Steve Carell,Timothee Chalamet,Maura Tierney,54
TMDB1921,movie,Sweet November,,,2001,18th Street between Missouri and Texas Streets,Warner Bros. Pictures,Warner Bros. Pictures,Pat O'Connor,Paul Yurick,Keanu Reeves,Charlize Theron,,54
TMDB15659,movie,Foul Play,,,1978,199 Mississippi Street,Paramount Pictures,Paramount Pictures,Colin Higgins,Colin Higgins,Goldie Hawn,Chevy Chase,Burgess Meredith,54
TMDB10307,movie,Stigmata,,,1999,19th and Kansas St.,Metro-Goldwyn Mayer,Metro-Goldwyn Mayer Distributing,Rupert Wainwright,Tom Lazarus,Patricia Arquette,Gabriel Byrne,,54
TMDB83770,movie,On the Road,,,2012,2017 23rd Street,SPAD Films,IFC Films & Sundance Selects,Walter Salles,Jack Kerouac & Jose Rivera,Garrett Hedlund,Viggo Mortenson,,54
TMDB11374,movie,Edtv,,,1999,20th and Connecticut Streets (Potrero Hill),Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,,54
TMDB10651,movie,The Dead Pool,,,1988,20th and De Haro Streets (Potrero Hill),Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,54
TMDB916,movie,Bullitt,,,1968,20th and Vermont Streets (Potrero Hill),"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,54
TMDB58442,movie,Chu Chu and the Philly Flash,,,1981,22nd and Carolina Street,Melvin Simon Productions,Columbia Broadcasting System (CBS),David Lowell Rich,Barbara Dana,Alan Arkin,Carol Burnett,,54
TMDB10651,movie,The Dead Pool,,,1988,22nd and Wisconsin Street,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,54
TMDB10651,movie,The Dead Pool,,,1988,22nd between Carolina and Rhode Island Street,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,54
TMDB620725,movie,Jexi,,,2019,22nd St between Carolina and Kansas,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,54
TMDB10651,movie,The Dead Pool,,,1988,23rd and Iowa Street,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,54
TMDB87235,movie,Crackers,,,1984,24th Street between Mission Street and Potrero Avenue,Universal Pictures,Universal Pictures,Louis Malle,Jeffrey Fiskin,Donald Sutherland,Jack Warden,Sean Penn,54
TMDB10648,movie,Magnum Force,,,1973,280 Freeway at Pennsylvania and Mariposa Streets,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan,54
TMDB60129,tv,Murder in the First,2,,2015,372 Pennsylvania Avenue,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,54
TMDB11560,movie,High Crimes,,,2002,391 Pennsylvania Avenue,Twentieth Century Fox Corporation,Twentieth Century Fox Corporation,Carl Franklin,Yuri Zeltser,Ashley Judd,Morgan Freeman,,54
TMDB492414,movie,Alive,,,2020,543 Connecticut,CBS Corporation - CBS Studios Inc./CBS Television Studios,CBS,Uta Briesewitz,Jason Tracey,Ryan Phillippe,Mageina Tovah,Katrina Law,54
TMDB19931,movie,The Joy Luck Club,,,1993,610 Rhode Island Street,Hollywood Pictures,National Broadcasting Company (NBC),Wayne Wang,Amy Tan,Kieu Chinh,Tsai Chin,France Nuyen,54
TMDB250124,movie,The Diary of a Teenage Girl,,,2015,700 Kansas St.,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,54
TMDB60129,tv,Murder in the First,2,,2015,801 Arkansas Street,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,54
TMDB60129,tv,Murder in the First,2,,2015,83 Watchman Way,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,54
TMDB60129,tv,Murder in the First,3,,2016,887 De Haro Street,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,54
TMDB60129,tv,Murder in the First,2,,2015,901 Missouri Street,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,54
TMDB323692,movie,Quitters,,,2015,923 Vermont St.,"Frederick & Ashbury, LLC.",,Noah Pritzker,Noah Pritzker,Kara Hayward,Mira Sorvino,Saffron Burrows,54
TMDB10449,movie,When a Man Loves a Woman,,,1994,993 Vermont Street,Touchstone Pictures,Buena Vista Pictures,Luis Mandoki,Ronald Bass,Andy Garcia,Meg Ryan,,54
TMDB126301,tv,Super Pumped,,,2022,Arkansas St. between Mariposa and 17th St.,Possible Productions,Showtime,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",Joseph Gordon-Levitt,Kyle Chandler,Kerry Bish�,54
TMDB492414,movie,Alive,,,2020,Connecticut at 19th St,CBS Corporation - CBS Studios Inc./CBS Television Studios,CBS,Uta Briesewitz,Jason Tracey,Ryan Phillippe,Mageina Tovah,Katrina Law,54
TMDB831627,movie,"Smile Again, Jenny Lee",,,2015,Kansas St at 17th St.,Carlo Caldana/Marguery Films,,Carlo Caldana,Linda Demetrick,Craig Tsuyumine,Puneet Prasad,Larry Kitagawa,54
TMDB580489,movie,Venom: Let There Be Carnage,,,2021,Mariposa and DeHaro,SM Film Productions,Sony Pictures,Andy Serkis,Kelly Marcel,Tom Hardy,Michelle Wiliams,Woody Harrelson,54
TMDB126301,tv,Super Pumped,,,2022,Missouri and 18th Street,Possible Productions,Showtime,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",Joseph Gordon-Levitt,Kyle Chandler,Kerry Bish�,54
TMDB363088,movie,Ant-Man and the Wasp,,,2018,Missouri and 18th Street,"PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,54
TMDB492414,movie,Alive,,,2020,Pennsylvania at 23rd St,CBS Corporation - CBS Studios Inc./CBS Television Studios,CBS,Uta Briesewitz,Jason Tracey,Ryan Phillippe,Mageina Tovah,Katrina Law,54
TMDB60129,tv,Murder in the First,2,,2015,Pennsylvania Avenue at 19th Street,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,54
TMDB124905,movie,Godzilla,,,2014,Potrero and San Bruno,"Nautilus Productions, LLC",Warner Bros. Pictures,Gareth Edwards,Max Borenstein,Aaron Taylor-Johnson,Elizabeth Olsen,Bryan Cranston,54
TMDB707,movie,A View to a Kill,,,1985,Potrero Hill,Metro-Goldwyn Mayer,MGM/UA Entertainment Company,John Glen,Richard Maibaum,Roger Moore,Christopher Walken,Tanya Roberts,54
TMDB20802,movie,Freebie and the Bean,,,1974,Potrero Hill,Warner Bros. Pictures,American Broadcasting Company (ABC),Richard Rush,Robert Kaufman,Alan Arkin,James Caan,Loretta Swit,54
TMDB2990,movie,Pacific Heights,,,1990,Texas and 19th Street,Morgan Creek Productions,Twentieth Century Fox Film Corporation,John Schlesinger,Daniel Pyne,Melanie Griffith,Matthew Modine,,54
TMDB620725,movie,Jexi,,,2019,Texas at 17th St,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,54
TMDB82110,tv,A Taiwanese Tale of Two Cities,,,2018,Texas Street at 19th Street,Envision Productions Inc.,Netflix,Tien-Lun Yeh,"Ling-Hui Chen, Nancy Chen, Chih-Chi Fan, Chia-Hui Lin",Tammy Cheng,Peggy Tseng,Shen-Hao Wen,54
TMDB126301,tv,Super Pumped,,,2022,Texas Street at 19th Street,Possible Productions,Showtime,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",Joseph Gordon-Levitt,Kyle Chandler,Kerry Bish�,54
TMDB10648,movie,Magnum Force,,,1973,Vermont Street between 20th and 22nd Streets,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan,54
TMDB340793,tv,Chance,1,104,2016,1018 Tennessee St.,TVM Productions,HULU,Carl Franklin,Peter Elkoff,Hugh Laurie,Gretchen Mol,Ethan Suplee,55
TMDB399266,movie,Pushing Dead,,,2016,1069 Tennessee Street,"Pushing Dead , LLC",TBD,Tom Brown,Tom Brown,Danny Glover,James Roday,Robin Weigert,55
TMDB321029,movie,Americana,,,2015,20th St and Illinois,Sutro Films LLC,,Zachary Shedd,Zachary Shedd,Kelli Garner,Jack Davenport,Peter Coyote,55
TMDB340793,tv,Chance,1,104,2016,901 Tennessee St.,TVM Productions,HULU,Carl Franklin,Peter Elkoff,Hugh Laurie,Gretchen Mol,Ethan Suplee,55
TMDB891219,movie,Nash Bridges,,,2021,Illinois Street at 20th Street,"Village NB Productions, LLC",USA Nework,Greg Beeman,"Carlton Cuse, Bill Chais",Don Johnson,Cheech Marin,Joe Dinicol,55
TMDB984,movie,Dirty Harry,,,1971,San Francisco Drydock (20th and Illinois Streets),The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,,55
TMDB11850,movie,Invasion of the Body Snatchers,,,1978,San Francisco Drydock (20th and Illinois Streets),Solofilm,United Artists,Philip Kaufman,Jack Finney,Donald Sutherland,Jeff Goldblum,Brooke Adams,55
TMDB10648,movie,Magnum Force,,,1973,San Francisco Drydock (20th and Illinois Streets),The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan,55
TMDB426,movie,Vertigo,,,1958,San Francisco Drydock (20th and Illinois Streets),Alfred J. Hitchcock Productions,Paramount Pictures,Alfred Hitchcock,Alec Coppel,James Stewart,Kim Novak,Barbara Bel Geddes,55
TMDB10651,movie,The Dead Pool,,,1988,San Francisco Drydock (20th and Illinois Streets),Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,55
TMDB57774,tv,Looking,,,2016,1258 Minnesota Street,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett,56
TMDB10651,movie,The Dead Pool,,,1988,1301 Illinois Street,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,56
TMDB399266,movie,Pushing Dead,,,2016,2920 3rd Street,"Pushing Dead , LLC",TBD,Tom Brown,Tom Brown,Danny Glover,James Roday,Robin Weigert,56
TMDB399266,movie,Pushing Dead,,,2016,2930 3rd Street,"Pushing Dead , LLC",TBD,Tom Brown,Tom Brown,Danny Glover,James Roday,Robin Weigert,56
TMDB23655,movie,Groove,,,2000,435 23rd Street,415 Productions,Sony Pictures Classics,Greg Harrison,Greg Harrison,Chris Ferreira,Elizabeth Sun,,56
TMDB23655,movie,Groove,,,2000,435 23rd Street,415 Productions,Sony Pictures Classics,Greg Harrison,Greg Harrison,Chris Ferreira,Elizabeth Sun,,56
TMDB23655,movie,Groove,,,2000,435 23rd Street,415 Productions,Sony Pictures Classics,Greg Harrison,Greg Harrison,Chris Ferreira,Elizabeth Sun,,56
TMDB340793,tv,Chance,1,107,2016,838 24th St.,TVM Productions,HULU,Alexandra Cunningham and Kem Nunn,Michael Lehmann,Hugh Laurie,Gretchen Mol,Ethan Suplee,56
TMDB522039,movie,The Last Black Man in San Francisco,,,2019,Illinois St between Marin and Amador,"LBMISF, LLC",A45,Joe Talbot,"Joe Talbot, Jimmie Fails, Rob Richert",Jimmie Fails,Jonathan Majors,Danny Glover,56
TMDB60129,tv,Murder in the First,3,,2016,Pier 96,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,56
TMDB522039,movie,The Last Black Man in San Francisco,,,2019,Shotwell St between 20th and 21st St,"LBMISF, LLC",A41,Joe Talbot,"Joe Talbot, Jimmie Fails, Rob Richert",Jimmie Fails,Jonathan Majors,Danny Glover,56
TMDB160588,movie,Blue Jasmine,,,2013,The Ramp Restaurant,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,56
TMDB69061,tv,The OA,,,2019,Duncan St at Diamond Heights,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,57
TMDB399266,movie,Pushing Dead,,,2016,301 Rolph Street,"Pushing Dead , LLC",TBD,Tom Brown,Tom Brown,Danny Glover,James Roday,Robin Weigert,58
TMDB61664,tv,Sense8,2,,2016,Castro St. and 30th St.,"Unpronounceable Productions, LLC",Netflix,Wachowski Siblings,"J. Michael Straczynski, Wachowiski Siblings",Jamie Clayton,Daryl Hannah,Naveen Andrews,59
TMDB57774,tv,Looking,,,2014,Fairmont Hotel,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,59
TMDB1402,movie,The Pursuit of Happyness,,,2006,Glen Park Subway Station,Columbia Pictures Corporation,Columbia Pictures,Steven Conrad,Gabriele Muccino,Will Smith,Jayden C. Smith,,59
TMDB70795,movie,Budding Prospects,Pilot,,2017,1641 York Street,Picrow Streaming Inc.,Amazon,Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore,60
TMDB60129,tv,Murder in the First,1,,2014,1821 Alabama Street,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,60
TMDB87733,movie,Vegas in Space,,,1992,Highway 101 (near Potrero and Cesar Chavez Streets),Troma Entertainment,MCA/Universal Home Video,Phillip R. Ford,Doris Fish,Doris Fish,Miss X,Ginger Quest,60
TMDB916,movie,Bullitt,,,1968,York and Peralta,"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,60
TMDB340793,tv,Chance,1,103,2016,350 Santa Ana Ave.,TVM Productions,HULU,Michael Lehmann,Kem Nunn,Hugh Laurie,Gretchen Mol,Ethan Suplee,63
TMDB321029,movie,Americana,,,2015,399 San Fernando Way,Sutro Films LLC,,Zachary Shedd,Zachary Shedd,Kelli Garner,Jack Davenport,Peter Coyote,63
TMDB623273,movie,Women is Losers,,,2021,119 Vernon St,Look at the Moon Pictures,,Lissette Feliciano,Lissette Feliciano,Lorenza Izzo,Simu Liu,Liza Weil,65
TMDB831627,movie,"Smile Again, Jenny Lee",,,2015,5630 Mission St,Carlo Caldana/Marguery Films,,Carlo Caldana,Linda Demetrick,Craig Tsuyumine,Puneet Prasad,Larry Kitagawa,66
TMDB340793,tv,Chance,1,110,2016,1 Urbano,TVM Productions,HULU,Alexandra Cunningham and Kem Nunn,Michael Lehmann,Hugh Laurie,Gretchen Mol,Ethan Suplee,67
TMDB340793,tv,Chance,1,110,2016,18 Urbano,TVM Productions,HULU,Alexandra Cunningham and Kem Nunn,Michael Lehmann,Hugh Laurie,Gretchen Mol,Ethan Suplee,67
TMDB340793,tv,Chance,1,110,2016,1901 Ocean Ave. at Ashton Ave.,TVM Productions,HULU,Alexandra Cunningham and Kem Nunn,Michael Lehmann,Hugh Laurie,Gretchen Mol,Ethan Suplee,67
TMDB340793,tv,Chance,1,104,2016,11 San Jacinto Ave.,TVM Productions,HULU,Carl Franklin,Peter Elkoff,Hugh Laurie,Gretchen Mol,Ethan Suplee,69
TMDB916,movie,Bullitt,,,1968,McLaren Park (Visitacion  Valley),"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,75
